bug.id,revision.id.buggy,revision.id.fixed,report.id,report.url
33,834d3142304e0927dc659791da6a4521f271d7fd,2518e92a052d922d81d11e28b8e5205639fed9a7,305,https://github.com/jhy/jsoup/issues/305
34,2518e92a052d922d81d11e28b8e5205639fed9a7,88730bf9f399aab6a150212faeea012598be9ec6,349,https://github.com/jhy/jsoup/issues/349
35,88730bf9f399aab6a150212faeea012598be9ec6,76399e5b273d63d6affeb94597d8dfddce811964,313,https://github.com/jhy/jsoup/issues/313
37,be64f746f9f034e524f8d9bfb9748d19054c8772,c07ba8a34b6a6d6665928e106fea67bd9144e4e0,368,https://github.com/jhy/jsoup/issues/368
38,c07ba8a34b6a6d6665928e106fea67bd9144e4e0,9e9e15856d41f55cee4a215acae3c3866e78d200,364,https://github.com/jhy/jsoup/issues/364
39,6c4f16f233cdfd7aedef33374609e9aa4ede255c,3f9f33d88355f22aefc7ea402da09fd1950289ce,348,https://github.com/jhy/jsoup/issues/348
40,1837ecbcdbafd051fab6a37e2540bda054e52151,b033535fe2cf887de8076221a0d614abfcf17d7b,460,https://github.com/jhy/jsoup/issues/460
41,b8c259cfaf668e4237de09a0327b82080cfd37ba,8391b7231a2519557d41209d728acc4f422af381,537,https://github.com/jhy/jsoup/issues/537
42,0c10dbffb475febe05ebaf074278e5d5aa81e32c,c01fcd338d73dc039e6a3a6cd2c449d9c9d41304,489,https://github.com/jhy/jsoup/issues/489
43,373ea35b2cb227b56694aa50589c853b68caa03a,11f7c1bd7a2d12f0b1150aa246c61afefd11991f,554,https://github.com/jhy/jsoup/issues/554
45,5be8b081ce931865d46b49ed44e19d3eafde748d,3b4f9dfa91b6f1852c35baf79c4a13eacc6112c3,575,https://github.com/jhy/jsoup/issues/575
46,ddf4c1bcae69ad48c01eea207e3f3c24d2eda208,3ba88d8c2ab500c07f9e2ddbc07a4bd01fadbd78,523,https://github.com/jhy/jsoup/issues/523
47,1e09df66f0302958d547037e7258913b3069f2b6,a025d87deb9cc4cda49ae1b77feb0f29805dd7c5,528,https://github.com/jhy/jsoup/issues/528
48,73b52d0d995b8c6091c0e92f8ada03a2753b576a,65553582d184e18de10e496b0eaa53fbe206ba17,618,https://github.com/jhy/jsoup/issues/618
49,941f69bfe96753ef30dbb3bb1bdffb72ee8944e0,b2e37fca64877104cfdad3f56cdc2c8b98cb6be1,689,https://github.com/jhy/jsoup/issues/689
50,cc19d3029ab0db137da0e95cc55c20b131241cf1,c3cbe1b64e7f66ff9f9b53f1388eb135e6693187,695,https://github.com/jhy/jsoup/issues/695
51,8b38cd812802397dfcbaddb34cde9ac27f0fde22,25e0e1e9ffca9a350d060db7d2179c5c9e459055,667,https://github.com/jhy/jsoup/issues/667
53,c090381c55b6d275eebe60053d36f198ffe793ca,a229d7354da5210a728ce5d43158d5cd780772db,611,https://github.com/jhy/jsoup/issues/611
54,9e8ba01343f2b39185846821407e93ca5240bdb1,f148f88de365c50eea28d3e14093e13c33104483,721,https://github.com/jhy/jsoup/issues/721
55,aa81e10c34f48a3c4ac7160aa90ee18af4f5c0c2,f0f0e41e6c581de43dfaa98f5c2af52e43e42e62,746,https://github.com/jhy/jsoup/issues/746
57,c28e5bf53a9ce9e32ab84ce2e6eba87ec747d1a0,2c58e975ab00eb369ee3dfbba07a4a78a1ef9e19,759,https://github.com/jhy/jsoup/issues/759
59,d8eb9bd63c861132e5307a65e8f2f234fab2416b,a623db776696c0e03f68e849147f6a0c57063c02,793,https://github.com/jhy/jsoup/issues/793
61,b6dda00bc19f6d3bc4009a6b9a4a932de9640bd4,83f01fd864e59fa69c894da06f4a15489222d401,814,https://github.com/jhy/jsoup/issues/814
62,2f6eabc9f0999421acf032c79f3106215c013580,b934c5d3e30917de86796c89fcb7cd000f642a80,819,https://github.com/jhy/jsoup/issues/819
64,c4f6a622ef63687c23a21e795d7a3e32de222d2f,195566fa6d4092c6983fbf497c37ae53a188fa90,906,https://github.com/jhy/jsoup/issues/906
68,1b38f80d623310e84c87b2d708ed0ab648dfafc5,adb7a15a1e2dd6742a25592602a6e8ee77b518b6,966,https://github.com/jhy/jsoup/issues/966
70,4d78e0316e1eae331bc0b460f367ce878688d6d2,aeaf3c1a03fe4d5bfda4d63824a1f97dcec42e74,722,https://github.com/jhy/jsoup/issues/722
72,5f0714329e2763d330460efee8ccd7f69acc8e7c,b8411990753314ed3b746d3402dec5a65ff6d603,972,https://github.com/jhy/jsoup/issues/972
75,64eef180f610d0dad97873f6786b103700ddb8b2,f627193ce0950f0d55ed1b4f6a2fe9973447853a,985,https://github.com/jhy/jsoup/issues/985
76,f9307ec96a894191e5d3782601ddb49fbfc53ea6,02668f757c59f0c1a7ad8f3169faf061b4b787c1,825,https://github.com/jhy/jsoup/issues/825
77,bf4f99c72ba3d59486e0decb59a2b87edee4f1ff,df272b77c2cf89e9cbe2512bbddf8a3bc28a704b,998,https://github.com/jhy/jsoup/issues/998
80,47a7f5ab2a22a2ce526f96e0cf9f2c46511c56d9,e9feec90dbd3e428dc1930c3b5efbd9271160d01,1015,https://github.com/jhy/jsoup/issues/1015
82,77966f79996f3fc4c7828b4d02a926c071faf040,6be19a6fa26e6e5e3d716283bad4b5de0348a8b7,1007,https://github.com/jhy/jsoup/issues/1007
84,bdf1df7eb3ca76cdcdaca38f7df5d941bbb1c664,a810d2e3615da9a37ad74a7db2ca8bc6945ab9a8,848,https://github.com/jhy/jsoup/issues/848
85,49c4a148b7817ed424e8cf823ae601863fec31ce,25ba713e1d1a97ebfee38c0df3e7e6d4d9615f97,1159,https://github.com/jhy/jsoup/issues/1159
86,973234bc842b0de2febea195f7819236b57fd992,38c13b5ae97c294afb859c49ded903beb7b9b100,1139,https://github.com/jhy/jsoup/issues/1139
88,8adcd55d8abe4c84ae2dcffb9a882abc4143bb93,8b837a43cbe2c12624ab2088dc4ff9a725af5f4d,1065,https://github.com/jhy/jsoup/issues/1065
89,8b837a43cbe2c12624ab2088dc4ff9a725af5f4d,1d663eeb1c0d1c08bcfe5d30f05170768bb0438e,1107,https://github.com/jhy/jsoup/issues/1107
90,315655cc11c9d49bb821dd800d45580696b02185,7de614ffd01161d8718d7458bab9d9690ad2334f,1172,https://github.com/jhy/jsoup/issues/1172
93,e9e613706443fd1cd3458d1e5116c0498afd8b09,a9439f0c503ac8e0f009a0ec39f8bff1a6271d51,1231,https://github.com/jhy/jsoup/issues/1231
